block,trace_state,pass,cell,pair,role,run_id,session_id,endpoint_role,initiator_role,interval_kind,interval_name,correlation,start_event,end_event,start_producer_seq,end_producer_seq,start_elapsed_ns,end_elapsed_ns,duration_ns
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,24,25,42693917,46989375,4295458
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,25,26,46989375,46992958,3583
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,26,27,46992958,50817375,3824417
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,27,28,50817375,50819917,2542
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,28,29,50819917,54155167,3335250
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,29,30,54155167,54156833,1666
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,30,31,54156833,57475417,3318584
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,31,32,57475417,57477458,2041
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,32,33,57477458,61029917,3552459
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,33,34,61029917,61032000,2083
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,34,35,61032000,64411375,3379375
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,35,36,64411375,64413417,2042
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,36,37,64413417,68217833,3804416
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,37,38,68217833,68219708,1875
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,38,39,68219708,71554875,3335167
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,39,40,71554875,71556542,1667
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,40,41,71556542,75160333,3603791
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,41,42,75160333,75163875,3542
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,42,43,75163875,78606958,3443083
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,43,44,78606958,78608667,1709
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,44,45,78608667,82035125,3426458
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,45,46,82035125,82036750,1625
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,46,47,82036750,85549625,3512875
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,47,48,85549625,85551292,1667
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,48,49,85551292,88857917,3306625
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,49,50,88857917,88860333,2416
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,50,51,88860333,92664083,3803750
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,51,52,92664083,92665792,1709
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,52,53,92665792,96253833,3588041
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,53,54,96253833,96256083,2250
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,54,55,96256083,100167167,3911084
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,55,56,100167167,100169833,2666
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,56,57,100169833,103553042,3383209
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,57,58,103553042,103555208,2166
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,58,59,103555208,106930667,3375459
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,59,60,106930667,106933167,2500
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,60,61,106933167,110016042,3082875
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,61,62,110016042,110018542,2500
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,62,63,110018542,113321167,3302625
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,63,64,113321167,113323250,2083
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,64,65,113323250,116272292,2949042
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,65,66,116272292,116274125,1833
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,66,67,116274125,119165167,2891042
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,67,68,119165167,119166958,1791
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,68,69,119166958,121990875,2823917
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,69,70,121990875,121992583,1708
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,70,71,121992583,124849500,2856917
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,71,72,124849500,124851208,1708
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,72,73,124851208,127688708,2837500
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,73,74,127688708,127690542,1834
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,74,75,127690542,130533875,2843333
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,75,76,130533875,130535667,1792
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,76,77,130535667,133082833,2547166
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,77,78,133082833,133084417,1584
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->need_batch_send_begin,,need_batch_sent,need_batch_send_begin,78,79,133084417,135574208,2489791
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,79,80,135574208,135575750,1542
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->manifest_complete_received,,need_batch_sent,manifest_complete_received,80,81,135575750,136378250,802500
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,manifest_complete_received->need_batch_send_begin,,manifest_complete_received,need_batch_send_begin,81,82,136378250,136572917,194667
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_send_begin->need_batch_sent,,need_batch_send_begin,need_batch_sent,82,83,136572917,136574542,1625
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,need_batch_sent->resize_received,,need_batch_sent,resize_received,83,84,136574542,136576000,1458
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,84,85,136576000,136576792,792
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,85,86,136576792,136873167,296375
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,86,87,136873167,136874167,1000
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,87,88,136874167,136876042,1875
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,88,89,136876042,136876167,125
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,89,90,136876167,136876625,458
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,90,91,136876625,137124333,247708
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,91,92,137124333,137125792,1459
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,92,93,137125792,137322542,196750
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,93,94,137322542,137323542,1000
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,94,95,137323542,137324833,1291
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,95,96,137324833,137324958,125
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,96,97,137324958,137325292,334
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,97,98,137325292,137494042,168750
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,98,99,137494042,137495167,1125
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,99,100,137495167,137670375,175208
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,100,101,137670375,137671208,833
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,101,102,137671208,137672292,1084
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,102,103,137672292,137672417,125
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,103,104,137672417,137672667,250
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,104,105,137672667,137829375,156708
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,105,106,137829375,137830417,1042
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->first_payload_received,,socket_dial_begin,first_payload_received,106,107,137830417,137959625,129208
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,first_payload_received->socket_dial_end,,first_payload_received,socket_dial_end,107,108,137959625,138235792,276167
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,108,109,138235792,138237000,1208
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,109,110,138237000,138239292,2292
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,110,111,138239292,138239417,125
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,111,112,138239417,138239833,416
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,112,113,138239833,138385625,145792
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,113,114,138385625,138387000,1375
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,114,115,138387000,138538375,151375
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,115,116,138538375,138539208,833
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,116,117,138539208,138540250,1042
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,117,118,138540250,138540333,83
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,118,119,138540333,138540625,292
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,119,120,138540625,138662833,122208
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,120,121,138662833,138663792,959
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,121,122,138663792,138801792,138000
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_end->socket_trace_attached,,socket_dial_end,socket_trace_attached,122,123,138801792,138802833,1041
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_trace_attached->destination_prepared,,socket_trace_attached,destination_prepared,123,124,138802833,138804333,1500
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,destination_prepared->resize_ack_send_begin,,destination_prepared,resize_ack_send_begin,124,125,138804333,138804417,84
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_send_begin->resize_ack_sent,,resize_ack_send_begin,resize_ack_sent,125,126,138804417,138804708,291
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_ack_sent->resize_received,,resize_ack_sent,resize_received,126,127,138804708,138937375,132667
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,resize_received->socket_dial_begin,,resize_received,socket_dial_begin,127,128,138937375,138939042,1667
2,on,reverse,wm_tcp_mixed,4,destination_init,20260715T211759Z.30531-b2-on,dd9ef6ad1709387a,DESTINATION,DESTINATION,adjacent_local_timeline,socket_dial_begin->socket_dial_end,,socket_dial_begin,socket_dial_end,128,129,138939042,139080083,141041
